Codine,Lirmun,Pob,Sup,Dens,Extran,Porext,Mayor65,Pormayor65,CMerCA,Nivec03,Nivec04,Parreg,Cmer05,Cmer03,Telfij,Vmot,Ofban,Acind,Acomay,Acomin,Scomin,Ccom,Sccom,Acresbar,Iindus,Icomer,Iresbar,Itur,Iae,paseos,cnautic,bazul05,nviviend,porvpal,porvisec,porvivac,porhvivprop,porhvivalq,porhvivotreg,porhHdispsegviv,Poranalf,Porestprim,Porestsec,Porestuniv,Nhot05,nhcatsup,porhcatsup,Ing01,Ing02,Ing03,Ing04,Ing05,Ing06,Ing07,Ing08,Ing09,IngTot,Gas01,Gas02,Gas03,Gas04,Gas06,Gas07,Gas08,Gas09,TotGas,LIngporhab,LGasporhab,Portasas,Porinver,RivCom,RivRes
"03014","03014 Alicante/Alacant",319380,201.27,1586.82,35588,0.111428392510489,50042,0.156684826852026,0.0922296438425347,5,4,4.2,695,697,119058,189820,281,3344,1469,6565,774228,6,168172,2479,553,907,1012,693,994,4,0,3,153377,67.9,17.9,13.3,84.5,11.5,4,5.1,11.3,21,52.1,15.8,33,7,21.2121212121212,99646608.35,17195546.26,29653583.58,47757557.19,4599157.45,17850000,24282542.1,750000,17022336,258757330.93,72598169.75,73361065.67,4286847,29707201.21,50431762.07,9099949.23,2250000,17022336,258757330.93,6.69726433884427,6.69726433884427,11.4599974707662,19.4899838735943,48.6488956587966,128.83420734167
"03031","03031 Benidorm",67492,38.51,1752.58,17115,0.253585610146388,9847,0.145898773187933,0.0922296438425347,6,5,3.3,168,167,34756,44217,69,1014,125,2529,170181,2,47737,1351,58,164,373,2882,183,3,1,3,51427,41.3,32.2,15.5,73,21.1,6,2.2,12.7,23.7,55.7,8,128,25,19.53125,34612000,1300000,35160666.23,14279682.3,1851699.13,0,991500,219000,10460458.67,98875006.33,29452608.53,32264805.9,2850000,8832187.48,20356404.42,0,219000,4900000,98875006.33,7.28960269675409,7.28960269675409,35.5607221026612,20.5880183229112,26.6872281534203,49.9570688378979
"03047","03047 Calpe/Calp",25190,23.51,1071.46,14765,0.586145295752283,6728,0.26709011512505,0.0922296438425347,6,5,2,57,54,12589,14094,20,609,59,626,78441,1,8000,384,26,41,69,104,38,5,1,3,18155,42,55.8,2,76.7,18.3,5.1,4.4,6.1,19.5,66.9,7.4,8,2,25,12701470.96,3768477.17,9546191.32,4846871.63,1003589.71,1186071,0,0,0,33052671.79,12955491.55,10893199.86,902226.89,1462778.61,3792365.15,172458.68,18031,186433.11,30382984.85,7.17941059249507,7.09519093145273,28.8817538886166,12.481871576222,40.2396166134185,65.5989583333333
"03063","unknown",40601,66.19,613.4,11217,0.276273983399424,6184,0.152311519420704,0.0922296438425347,5,5,3.4,101,98,24026,28048,34,1335,116,1220,172726,0,0,510,63,85,125,181,91,1,2,4,34055,36.3,52.9,10.3,83,12.3,4.7,7.8,9.3,22.1,56.3,12.4,15,5,33.3333333333333,17116301.01,3800000,13708369.37,7916270.58,583230.41,2966054.55,1391471.5,0,4590089.05,52071786.47,15538963.12,16441950.81,770080.97,2818714.1,13536190.77,126250.7,95016,2744620,52071786.47,7.15658585772928,7.15658585772928,26.3259056377829,25.9952494193733,33.2795081967213,79.6098039215686
"03065","03065 Elche/Elx",215137,326.07,659.79,18666,0.0867633182576684,27441,0.127551281276582,0.0922296438425347,4,4,7.7,457,455,60826,131553,145,4146,1491,4116,518667,2,52394,1322,506,647,593,145,460,0,0,3,90314,71.1,15.6,12.6,89.3,6.4,4.3,7.6,19,25.8,47.6,7.6,8,1,12.5,57125000,12050000,26752008.08,37485951.68,741000,1823333,4520197.75,300000,18881343,159678833.51,50100704.03,44279100.43,3650768.38,15129086.94,26590214.61,747616.12,300000,18881343,159678833.51,6.60964475184742,6.60964475184742,16.7536344623438,16.6523101562705,52.2684645286686,162.736006051437
"03082","unknown",28242,68.59,411.75,14465,0.51218044047872,5795,0.205190850506338,0.0922296438425347,6,5,1.6,72,74,17177,19922,28,951,84,747,87287,0,0,403,40,52,85,74,59,3,0,3,19801,37.1,53.6,6.9,79.3,15.3,5.5,9.9,6.6,18.8,62.6,12,9,3,33.3333333333333,12309000,1400000,5880292.62,5100000,541255.45,0,220202.42,0,7969573.94,33420324.43,11515990.66,10467848.04,355325.8,1285932.34,8197614.59,197613,0,1400000,33420324.43,7.07610927811529,7.07610927811529,17.5949597147582,24.5288300751544,37.8072289156626,70.0794044665012
"03121","03121 Santa Pola",25494,58.16,438.34,4700,0.184357103632227,3865,0.151604299050757,0.0922296438425347,5,5,3.6,59,52,13541,12748,23,389,68,715,61874,1,7500,277,19,42,69,50,33,4,0,3,33381,22.1,53.3,24.4,85.2,8.4,6.3,3.9,18.6,23.7,48.9,8.7,4,0,0,10600126,2150000,5571952,4746004,696880,220000,4364308,202000,3045067,31596337,11906455,6940991,386721,1915893,8584767,96810,202000,1562700,31596337,7.12235334477378,7.12235334477378,17.6348036799329,27.1701336772044,35.6559440559441,92.0361010830325
"03011","unknown",16843,19.26,874.51,8571,0.508876090957668,3199,0.189930534940331,0.0922296438425347,6,5,2.2,43,40,10134,12078,21,427,54,423,69132,0,0,250,16,35,48,129,30,0,0,1,10160,46.2,21.6,26.3,78,16.6,5.3,1.7,4.9,19.9,62.4,12.8,7,2,28.5714285714286,4941355,836000,6464670.83,3253908.62,133099.53,0,2931516.67,0,1267244.31,19827794.96,6261585.55,4558251.48,201393.58,350052.73,7459463.47,12601,0,984447.15,19827794.96,7.07090487793873,7.07090487793873,32.6040835253826,37.6212457565175,39.8179669030733,67.372
"03018","03018 Altea",21154,34.43,614.41,6541,0.309208660300652,3434,0.162333364848256,0.0922296438425347,7,6,2.3,58,55,12931,16259,23,716,88,835,84968,0,0,295,30,52,58,79,46,1,1,1,12173,48.2,17.2,31.9,79.7,14.3,6,4.8,11.1,20.8,55.1,13,6,2,33.3333333333333,7736291.1,1925000,22456382.78,3931738.9,5158538.02,5907924,6415467,308401,8512920,62352662.79,7925963.05,20000572.05,387985.92,2606549.13,23845390.35,248461.21,24600,371608.81,55411130.52,7.98873264442753,7.87070675156278,36.0151143113675,43.0335748905056,25.3341317365269,71.7084745762712
"03050","03050 Campello (el)",23640,55.27,427.72,4058,0.17165820642978,3410,0.14424703891709,0.0922296438425347,6,5,3,54,51,13630,13951,20,334,55,454,44600,0,0,261,15,29,60,32,26,2,2,2,18883,38.3,52.4,4.1,86.6,8,5.3,4.5,14.6,16.8,53.1,15.3,5,1,20,7479400,3173812.5,3211950,3717000,51800,0,186037.5,0,3000000,20820000,8143070.84,7052955.18,511616.92,1093970.33,3081352.35,104685.15,0,832349.23,20820000,6.78072914963106,6.78072914963106,15.4272334293948,14.7999632564841,52.0704845814978,90.5747126436782
"03069","03069 Finestrat",3797,42.25,89.87,1494,0.393468527785094,543,0.143007637608638,0.0922296438425347,7,6,2.3,12,10,2524,2900,6,226,70,192,45957,0,0,96,13,30,15,36,17,1,0,1,3290,30.6,29.2,37.1,70,22.7,7.3,4.4,7.5,22.1,57.4,12.9,4,0,0,3034000,1315000,4982910.13,843950.16,464740.36,2150054,10966216.12,0,0,23756870.77,4336750.49,3836826.47,37002.8,790056.18,14736270.12,0,0,19964.71,23756870.77,8.74141578195417,8.74141578195417,20.9746063706857,62.0295082743341,19.7760416666667,39.5520833333333
"03076","03076 Guardamar del Segura",13122,35.58,368.8,3823,0.29134278311233,2365,0.180231672001219,0.0922296438425347,5,5,2,31,28,6681,7617,9,344,26,379,43495,0,0,196,23,18,38,81,44,1,0,3,15182,23.8,15.5,60.7,84.6,10.7,4.7,6.2,20.3,23.9,47.7,8,10,1,10,5852901,2500000,4697921.34,2680208.91,377723.71,1,177510.48,60000,1850397.72,18196664.16,6695309.14,6860045.24,315299.8,455965.91,2665031.97,47224.14,93000,827276.52,17959152.72,7.23470335743083,7.22156495387414,25.8174866486078,14.8394081366217,34.622691292876,66.9489795918367
"03099","03099 Orihuela",75009,365.44,205.26,24324,0.324281086269648,13044,0.173899132104148,0.0922296438425347,4,4,2.8,173,158,30308,47598,84,1477,318,1304,183619,1,10800,551,128,166,187,107,142,10,2,5,47643,39.6,18,9.8,91,5.2,3.8,4.6,19.9,27.3,44.2,8.6,5,3,60,18649000,7201925,9953160.16,13168600,753000,90000,6373914.84,300,100,56190000,18662137.01,26310791.64,815000,2138850.12,5043952.46,619068.77,200,2600000,56190000,6.61888597776936,6.61888597776936,17.7134012457733,8.97660163730201,57.5222392638037,136.132486388385
"03902","03902 Pilar de la Horadada",18051,77.91,231.69,7389,0.40934020275885,2776,0.153786493823057,0.0922296438425347,5,4,1,41,36,7005,10447,17,422,32,382,50211,0,0,150,18,26,36,3,22,3,0,3,14357,32,44,22.3,86.3,9.6,4.1,2.6,25.1,28.5,41,5.5,2,0,0,2004275.55,150000,768340.76,1556673.69,12000,786843.62,987419.6,0.01,761000,7026553.23,1864032.5,2180942.38,46940.12,186891.07,2591813.23,0,0.01,155933.92,7026553.23,5.96425048521241,5.96425048521241,10.9348173257915,36.8859830013698,47.2539267015707,120.34
"03128","03128 Teulada",11983,32.24,371.68,7234,0.603688558791621,3085,0.257448051406159,0.0922296438425347,6,6,1.3,36,36,8550,10029,19,609,34,456,65099,0,0,219,23,23,37,52,25,2,0,3,10375,36.6,57.4,4.2,83.2,11.1,5.7,9,8.7,17.4,63.1,10.8,5,0,0,4812634.71,1400000,3357180.69,2310948.38,719335.8,3150426.15,2464124.85,0,1734256,19948906.58,4989634.38,5269030.68,120115.19,666693.55,8394618.73,141536.37,0,367277.68,19948906.58,7.41744063409557,7.41744063409557,16.8288957419139,42.0805957275679,26.2785087719298,54.7168949771689
"03133","03133 Torrevieja",84348,71.44,1180.68,40188,0.476454687722293,16631,0.197171242945891,0.0922296438425347,5,5,2.9,181,168,41783,42699,61,1438,153,1668,198896,2,32704,840,108,140,230,78,149,6,1,4,96872,22.4,61.6,15.8,82.1,14.4,3.5,3.1,11.9,27.8,53,7.2,13,0,0,35882154.85,10322447.84,9387950.33,16314265.07,463929.41,1941779.23,25200,162273.27,9000000,83500000,23910617.88,28248420.67,2109457.49,8759511.71,13000624.5,1454634.98,162273.27,5854459.5,83500000,6.89765081285718,6.89765081285718,11.2430542874251,15.5696101796407,50.568345323741,100.414285714286
"03139","03139 Villajoyosa/Vila Joiosa (la)",27983,59.25,472.29,4229,0.151127470249795,4397,0.157131115320016,0.0922296438425347,5,4,4.1,62,60,12281,16009,23,434,78,613,66628,0,0,205,27,43,55,83,58,1,0,2,14025,59.3,32.9,7.4,78.8,16.8,4.4,8.5,13,29.6,48.5,8.9,2,1,50,6722000,2783000,24730925,7795965.76,217100,15142582,232613.4,24040,0,57648226.16,16494574.75,12158410.72,475001,4372078.06,19326993.47,3223545,41500,937417,57029520,7.6305175731676,7.61972712456013,42.8997154766921,33.8894549173831,45.6492659053834,136.50243902439
"04013","unknown",181702,296.21,613.42,14120,0.0777096564704846,24155,0.132937447028651,0.144417876666714,6,5,5.1,404,405,60663,105920,185,1886,543,4009,335359,2,52083,1015,167,416,419,161,332,7,1,3,77437,70.1,14.4,10.9,83,8.2,8.8,5.7,16.2,19.6,47.8,16.1,16,6,37.5,42079560,8711967,26748799.47,34392209.9,9514956.05,81757165.64,7025128.56,240404.84,6722914.05,217193105.61,43419320.95,53924658.22,2430765.3,11110788.7,91773623.25,4101485,315604.84,5716859.25,212793105.51,7.08617414191486,7.0657076545094,12.3156761329391,43.1280999588998,45.3235220753305,179.016748768473
"04064","unknown",6092,71.54,85.16,3229,0.530039395929087,1019,0.167268548916612,0.144417876666714,7,7,1.7,19,17,3713,5103,11,210,12,273,20701,1,12384,170,8,11,21,257,19,1,0,2,5725,31.7,50.3,17.6,77.1,18.2,4.7,3.1,4.7,15.7,64.6,14.9,12,5,41.6666666666667,3093667.51,1202424.2,1434133,893399.88,132315.93,0,6226951.44,0,0,12982891.96,3441950.03,2949018.55,96044.82,221369.49,4647836.44,702379.66,0,480226.04,12538825.03,7.66441133164132,7.62960867699694,11.0463293110544,37.0675595909484,22.3150183150183,35.8352941176471
"04079","04079 Roquetas de Mar",65886,59.65,1104.54,16468,0.249946877940685,4268,0.0647785569013144,0.144417876666714,6,5,4.1,149,130,27146,36887,61,732,200,1382,189965,1,53000,613,63,137,181,895,121,5,5,5,28446,55.6,22.7,18.6,83,13.4,3.5,1.9,18.8,20.1,48,13.1,16,12,75,24465500,10275000,34671894.02,13227506,15313717,26380000,2762982,180000,5523250,132799849.02,25090360,22411490,1255000,3283541,69786864.31,4724669,180000,3825000,130556924.31,7.6086724032826,7.59163863640218,26.1083836132813,53.4532080001326,47.6743849493488,107.481239804241
"04003","04003 Adra",23195,90.05,257.58,1771,0.0763526622116835,2742,0.118215132571675,0.144417876666714,5,4,5.7,53,52,6574,12891,21,276,85,530,53191,0,0,133,11,41,34,21,24,3,2,3,9170,73.9,7.8,18.2,88.9,5.7,5.5,2.8,29.3,29,34.6,7,0,0,0,4650000,1085689,5714410.58,5261700,1525000,1540000,791494.4,30000,3202830.81,23801124.79,5918600,6587699,349000,957592,7634402.98,1373830.81,30000,950000,23801124.79,6.93355138042317,6.93355138042317,24.0089938203294,32.0758075400184,43.7641509433962,174.398496240602
"04032","04032 Carboneras",7267,95.46,76.13,719,0.0989404155772671,692,0.0952249896793725,0.144417876666714,5,5,2.9,17,16,2416,4161,8,169,12,155,14365,0,0,50,175,7,10,11,116,2,0,2,3127,69.9,8.7,21.4,79.4,11.7,8.9,5.4,19.6,26.2,46.7,7.4,1,0,0,3453458.71,450601.01,3747263.21,1278465.72,1509315.18,0,1975126.49,12020.36,0,12426250.68,2888276.17,3704672.64,312500,589045.26,3742958.71,500000,35000,653045.78,12425498.56,7.44422295261472,7.44416242407864,30.1560245845612,30.123207466695,46.8838709677419,145.34
"04902","04902 Ejido (El)",68828,225.83,304.78,17315,0.251569128842913,4822,0.0700586970419016,0.144417876666714,5,4,5.6,162,151,19832,44563,58,775,459,1721,219854,1,31837,625,98,225,227,192,130,3,2,2,23685,78.6,5.2,16.1,77.2,9.2,13.6,5.8,27.1,25.9,41.3,5.8,5,2,40,22800000,4500000,10373600,12575000,2295000,42012250,5460000,110000,1000000,101125850,12450700,30006700,2900000,2486200,45865500,2606750,110000,4700000,101125850,7.29251042087337,7.29251042087337,10.2581090789348,45.3548721716554,39.9930273097037,110.1248
"04049","04049 Garrucha",7037,7.68,916.28,1352,0.192127326985932,737,0.104732130169106,0.144417876666714,6,6,2.4,18,16,3422,3657,10,160,17,207,19547,0,0,68,7,10,13,6,11,1,1,1,3313,54.1,35.8,10.1,78.6,13,8.5,2.7,20.2,27.3,45,7.6,1,0,0,1422212,2807000,5730899.95,1160645.98,458276.55,0,1547717,0,1,13126752.48,1234085.04,2586680.24,42600,163102,8726699,218762.39,0,154823.81,13126752.48,7.53122565784782,7.53122565784782,43.6581702803617,66.4802586420065,33.9951690821256,103.485294117647
"04066","unknown",24435,599.77,40.74,7744,0.316922447309188,2182,0.0892981379169224,0.144417876666714,5,4,2.6,57,52,6276,14880,25,399,102,573,58064,0,0,206,30,42,48,57,29,2,1,2,8526,69.7,12.1,14.8,78,13.1,8.9,2.8,27.9,32.6,35.7,3.9,2,0,0,4763000,1153000,3323000,4194000,114500,3278964,903000,0,1100000,18829464,5812492,4241096,300000,1493709,4263838,1100000,0,1300000,18511135,6.64716162530886,6.63011119117192,17.6478735666613,23.0339090498773,42.6439790575916,118.616504854369
"04100","04100 Vera",10439,58.03,179.89,2160,0.206916371299933,1083,0.103745569498994,0.144417876666714,6,5,2.6,28,23,3579,6916,18,273,42,353,51545,0,0,106,15,23,19,102,27,1,1,2,5424,43.8,44.5,9.4,84.8,10.4,4.8,4.7,12.3,30.5,46.1,11,4,2,50,3542618,5000220,1113612,2306769.45,58000,6978000,3771839.45,6000,400000,23177058.9,4814884.34,4637400,74000,651068.67,11577014.46,853371.43,124320,445000,23177058.9,7.70536943548568,7.70536943548568,4.80480290793065,49.9503172941412,29.5722379603399,98.4811320754717
"18140","18140 Motril",56605,109.77,515.67,4138,0.0731030827665401,6882,0.121579365780408,0.144417876666714,3,3,4.8,122,119,20384,28647,39,592,220,1287,125760,1,10078,419,68,129,142,136,95,3,1,2,28567,57.4,30.6,11.1,83.6,8.7,7.7,4.8,17.5,24.6,46.9,11,4,1,25,15425001,6489854.39,11855599.8,17086238.7,25334.49,14513764.54,0,90151.82,1805671.62,67291616.36,17857948.64,14723417.49,1425115.81,4101301.18,16119430.16,472966.05,90151.82,4567967.63,59358298.78,7.08069361616927,6.95524989753392,17.6182419761985,27.1561525368905,43.982128982129,135.095465393795
"07011","unknown",43499,145.02,299.95,11675,0.268396974643095,3932,0.0903928825950022,0.173479415666111,10,10,2.4,131,129,35918,39269,75,1185,110,1804,134552,1,6140,844,52,103,239,2198,148,4,2,8,34171,42.3,43.1,10.6,70.8,23.1,6.1,1.4,6.1,20.6,62.2,11.2,118,39,33.0508474576271,31154550,2101800,24223208,17931405,2506390,12170001,948956,240000,10000000,101276310,21289165,26495603,3400000,22428241,9713301,3100000,240000,14610000,101276310,7.75286985374034,7.75286985374034,23.9179409281401,9.59089149278839,24.1125277161863,51.5390995260664
"07015","07015 Ciutadella de Menorca",26972,186.34,144.75,2679,0.0993252261604627,3451,0.127947501112265,0.173479415666111,7,8,1.9,66,64,13328,18053,26,745,113,818,76617,0,0,264,40,55,59,708,50,0,0,4,12325,67.2,25.1,6.4,78.4,15.5,6.1,8.5,10.5,27.5,52.3,9.7,19,3,15.7894736842105,8430000,1806000,5425000,5430000,1225000,1971000,652000,0,3131000,28070000,8466000,8615000,460000,2639000,4733000,1347000,0,1810000,28070000,6.94765737848359,6.94765737848359,19.3266832917706,16.8614178838618,32.9731051344743,102.166666666667
"07026","07026 Eivissa",42797,11.14,3841.74,8572,0.200294413159801,4167,0.0973666378484473,0.173479415666111,8,8,3.6,118,113,23999,32379,51,736,133,1859,158508,0,0,508,49,109,127,406,91,2,0,0,18999,63.8,11.7,20.6,61.8,33.3,4.9,2,11.8,20.1,56.8,11.5,21,6,28.5714285714286,12870161,1300000,6772305.35,10104460.63,826002,0,4377070.02,1,2750000,39000000,11450830.31,13605939.83,383000,3180082.81,7129630,478877.69,1,2771638.36,39000000,6.81484891843864,6.81484891843864,17.3648855128205,18.2811025641026,23.0215169445939,84.246062992126
"07024","07024 Formentera",7506,83.24,90.17,1817,0.242073008260059,946,0.126032507327471,0.173479415666111,7,7,2,21,21,3802,7584,8,155,28,234,19820,0,0,144,6,15,21,188,13,0,2,0,5113,42.5,2.6,50,64.7,24.4,10.9,2.5,17.1,17.9,54.5,10.7,6,2,33.3333333333333,1661650,510000,3259160.01,2635548.06,9000,300000,1198889.91,1536.28,758215.74,10334000,2902300,3774869.22,70200,281011,2936020,17065,0,352534.78,10334000,7.2274920081343,7.2274920081343,31.5382234371976,28.4112637894329,32.0769230769231,52.125
"07032","unknown",27669,117.2,236.08,4077,0.147349018757454,4096,0.14803570783187,0.173479415666111,8,8,2.2,77,77,16029,23630,39,806,160,977,100583,0,0,268,57,82,62,55,165,0,0,0,11881,71.8,20.2,7.5,68.8,26.4,4.8,6.4,12.1,23.3,53.1,11.6,3,1,33.3333333333333,10064000,1446000,5297536.98,5822000,356000,6389253.33,2170959.31,1000,3000000,34546749.62,9730010.53,9854150.5,637866.36,2517000,9380722.23,1106000,1000,1320000,34546749.62,7.12975609427981,7.12975609427981,15.3344005970771,27.1537042795171,28.3203684749232,103.242537313433
"07040","07040 Palma de Mallorca",375773,208.63,1801.15,54423,0.144829458210143,50891,0.135430166616548,0.173479415666111,8,8,3.5,890,895,156434,281783,437,6781,1705,7810,1180970,5,111768,3256,572,1072,1317,3022,986,4,2,2,157183,77.1,7.3,13.4,73.5,22.3,4.2,2.4,9.8,18.5,58.4,13.3,142,39,27.4647887323944,110687214,25852806.5,68482663.36,88581212.7,6878045.47,2104465,6302767.57,1032454.57,5830575.3,315752204.47,100427739.07,116845744.14,3458682.05,60004254.22,27012119.49,6904416.42,1032454.57,66794.51,315752204.47,6.73372778421146,6.73372778421146,21.6887364175177,8.55484747456971,48.1143405889885,115.409398034398
"07046","07046 Sant Antoni de Portmany",18366,126.8,144.84,3260,0.177501905695307,2202,0.119895459000327,0.173479415666111,7,7,3.5,48,46,9574,15939,16,420,77,556,41091,0,0,251,18,38,53,300,29,0,0,3,8886,58.3,19.6,15.6,64.2,22.7,13.1,2.8,16.4,27.2,50,6.4,21,0,0,5291389.65,397269,4215976.46,3794619,30051.61,0,4460000,0,400000,18589305.72,4102043.67,7418897.94,72005.06,366645.44,6199663.6,30050.01,0,400000,18589305.72,6.91984060386601,6.91984060386601,22.6795799881008,33.3507000927413,33.0323741007194,73.1713147410359
"07063","07063 Valldemosa",1910,42.93,44.49,257,0.13455497382199,351,0.183769633507853,0.173479415666111,10,9,1.4,5,5,1267,1523,4,45,3,63,4403,0,0,20,2,2,3,10,3,0,0,0,1342,50.8,41.2,7.6,73.5,14.4,12,6.2,4.1,20.3,53.4,22.2,0,0,0,507574.94,170680.49,648861.31,490338.19,252600,0,360875.2,0,0,2430930.13,848500,927357.15,26000,137875,358197.98,11000,0,122000,2430930.13,7.14892599058581,7.14892599058581,26.6918946781905,14.7350174971915,30.3174603174603,95.5
"07002","07002 Alaior",8671,109.86,78.93,1316,0.151770268711798,1217,0.14035290047284,0.173479415666111,8,8,1.7,23,23,4534,7325,9,343,48,294,25733,0,0,96,21,18,19,155,19,0,0,1,4369,60.5,30.1,9,79.9,15,5.1,6.7,8.9,28,56,7.1,5,0,0,2395000,373000,1279295,1897400,940700,182200,673287,20000,802713,8563595,2811720,2427100,235000,727760,1630200,28000,20000,683815,8563595,6.89529123321078,6.89529123321078,14.9387611160967,19.0363976811141,29.4931972789116,90.3229166666667
"07005","07005 Andratx",9906,81.46,121.61,2701,0.272663032505552,1491,0.150514839491217,0.173479415666111,10,10,2,28,27,7906,8228,17,464,22,264,27196,0,0,138,17,14,22,162,20,0,0,1,8430,35.9,53,5,70.4,22.7,7,4.7,8.7,24.9,57.9,8.5,8,5,62.5,4445110,1381000,4189852,1950755,215826,1280006,1048426.29,10920.07,1000000,15521895.36,4188246.29,5337708,81006,1220545.17,4200986.5,249142,25000,219261.4,15521895.36,7.35686627582601,7.35686627582601,26.9931725657504,27.0649067176806,37.5227272727273,71.7826086956522
"07013","07013 Campos",8122,149.69,54.26,1238,0.152425510957892,1568,0.193055897562177,0.173479415666111,7,8,1.5,21,20,4234,6965,8,396,39,185,17591,0,0,92,16,13,19,12,14,1,0,3,4413,53.1,35.5,11,73.9,17.5,8.6,8.5,20.5,22.5,50.7,6.2,1,0,0,2254400,1310600,1732200,1687601,752600,600000,1121608,0,0,9459009,2378330,3520921,88000,464112,2527646,0,0,480000,9459009,7.0601464704234,7.0601464704234,18.3127006222322,26.7221016493377,43.9027027027027,88.2826086956522
"07014","07014 Capdepera",10245,54.92,186.54,2324,0.226842362127867,1275,0.124450951683748,0.173479415666111,7,8,1.6,28,27,6687,8765,14,303,32,254,22770,0,0,188,12,16,27,456,21,2,0,2,5430,58.3,24.1,17.1,71.3,22.5,6.1,2.6,21.8,26,48.2,4,39,10,25.6410256410256,4143500,640000,3394278.05,1952658.62,654000,0,926688.61,22000,370000,12103125.28,3957261.36,5148920,168600,764868.53,1423794.66,200000,39680.73,400000,12103125.28,7.07442920414677,7.07442920414677,28.0446411276014,11.7638595574382,40.3346456692913,54.4946808510638
"07022","07022 Felanitx",16566,169.79,97.57,2332,0.140770252324037,2943,0.17765302426657,0.173479415666111,7,8,3,43,43,8003,14682,18,590,49,354,39419,0,0,151,28,26,37,143,27,0,0,3,10917,50.3,36.9,10.5,75.7,16.4,7.8,13.7,13.1,33,48.1,5.8,12,3,25,4329000,1200000,6192360,3704400,310020,0,504108,0,1073112,17313000,5171908,5307326,248950,703425,4623390,0,0,1258000,17312999,6.951860541203,6.95186048344294,35.7671114191648,26.7047320917653,46.7966101694915,109.708609271523
"07023","07023 Ferreries",4416,66.09,66.82,215,0.0486865942028986,464,0.105072463768116,0.173479415666111,6,7,1.1,11,11,2016,2942,5,139,10,125,18492,0,0,37,8,7,8,34,7,1,0,1,1771,72.3,14.3,13.2,88.7,7.8,3.4,6.4,12.3,18.5,62.6,6.6,1,1,100,773000,150000,1086210,865601,945365,250000,902001,81100,0,5053277,1380160.48,868865,36757.83,781372.37,1714035.23,0,81100,190986.09,5053277,7.04255791373407,7.04255791373407,21.4951604671582,33.9192810922496,35.328,119.351351351351
"07033","07033 Manacor",35908,260.31,137.94,5108,0.142252422858416,5623,0.156594630722959,0.173479415666111,6,8,2.9,91,93,15815,30828,39,1313,163,879,140653,0,0,328,70,78,81,467,72,2,4,8,22318,50.7,32.7,15.5,79.7,16.5,3.8,14.6,21.5,30.3,43.9,4.3,21,1,4.76190476190476,10462933.94,1234332.7,6742998.9,6731386.52,350006,0,4911838.33,60001,1806195.68,32299693.07,10508174.63,10067789.3,481838.14,1904120.77,7074783.55,396791,60000,1806195.68,32299693.07,6.80185289479438,6.80185289479438,20.8763559622271,21.9035627820596,40.8509670079636,109.475609756098
"07039","07039 Muro",6610,58.61,112.78,859,0.129954614220877,1317,0.199243570347958,0.173479415666111,6,7,1.6,18,19,2999,5834,8,260,28,189,19248,0,0,78,12,12,13,569,18,0,0,1,3500,67.2,4.2,22.9,80.6,10.4,8.9,5.9,28.5,26.1,38.9,6.5,10,6,60,2738275,225000,2495636,1416350,1806004.43,0,674555.49,0,2269000.12,11624821.04,2788351.13,3630163.2,30600,451202.47,3211654.92,1512849.31,0,0,11624821.04,7.47231418206486,7.47231418206486,21.4681670488753,27.6275644067894,34.973544973545,84.7435897435897
"07050","07050 Sant Joan de Labritja",4838,121.66,39.77,1300,0.268706076891277,922,0.190574617610583,0.173479415666111,7,7,2.2,13,13,2400,4507,7,123,20,91,4679,0,0,60,5,5,9,132,6,1,3,2,3411,46.9,26.8,3.1,70.9,20.3,8.8,1.4,24.9,15.4,47,12.9,9,1,11.1111111111111,1490400,201200,994201.34,813000,36100,60000,904498.66,0,600,4500000,851700,1629428.34,52000,515100,1102771.66,12000,0,337000,4500000,6.83533126357058,6.83533126357058,22.0933631111111,24.5060368888889,53.1648351648352,80.6333333333333
"07048","07048 Sant Josep de sa Talaia",18382,159.38,115.33,3672,0.1997606354042,1828,0.0994451093460994,0.173479415666111,8,8,2.5,46,45,10059,17574,9,516,105,356,41168,0,0,295,25,36,60,600,43,1,0,6,9827,50.4,33.7,14.4,74.4,17.2,8.5,1.5,14.6,18.1,58.4,9,25,4,16,5863380,1675000,4393539.65,3094832.96,18000,0,5053261.42,0,279000,20377014.03,3935534.28,8046141.12,50000,476240,7560098.63,30000,0,279000,20377014.03,7.01079085638615,7.01079085638615,21.561253496374,37.1011111778677,51.6348314606742,62.3118644067797
"07051","unknown",7498,82.08,91.35,1986,0.264870632168578,1280,0.170712189917311,0.173479415666111,7,8,1.3,22,21,4833,6355,14,280,19,262,27408,0,0,170,13,16,24,735,21,3,2,2,5288,51.9,0,47.7,78.8,13,8.3,2.1,10.1,24.7,60.7,4.4,33,16,48.4848484848485,4992000,481700,3923660,2149935.93,298200,0,334134.89,0,203286.76,12382917.58,3914871.64,6141755.55,364760.15,298086.18,1211373.58,80325.48,0,371745,12382917.58,7.40943686898001,7.40943686898001,31.6860705455814,9.78261845137792,28.618320610687,44.1058823529412
